gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,mirna,Target,Score,Energy_kcal_mol,Query_start_end,Subject_start_end,Length,Query_Identity,Subject_Identity,prop.sig.genes,Species
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0005634,nucleus,5690,17,16.14,1.20E-11,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.002987697715,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0005768,endosome,980,5,2.78,0.02408,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.005102040816,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0005794,Golgi apparatus,1408,5,3.99,0.00311,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.003551136364,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0005886,plasma membrane,4952,11,14.05,2.70E-06,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.002221324717,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0005901,caveola,92,2,0.26,9.60E-05,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.02173913043,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0030424,axon,773,5,2.19,0.00204,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.006468305304,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0030425,dendrite,734,4,2.08,9.70E-05,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.005449591281,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0043197,dendritic spine,147,1,0.42,0.02248,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.006802721088,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0045211,postsynaptic membrane,418,2,1.19,0.00194,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.004784688995,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0098685,Schaffer collateral - CA1 synapse,138,1,0.39,0.02111,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.007246376812,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0098793,presynapse,710,4,2.01,0.003,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.005633802817,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0098978,glutamatergic synapse,492,3,1.4,6.30E-05,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.006097560976,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10366.t1,GO:0005886,plasma membrane,4952,11,14.05,2.70E-06,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10366.t1::Pocillopora_meandrina_HIv1___Sc0000029:2414214-2415214,163,-20.06,2 21,494 517,21,66.67%,85.71%,0.002221324717,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10366.t1,GO:0045202,synapse,1545,6,4.38,0.04322,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10366.t1::Pocillopora_meandrina_HIv1___Sc0000029:2414214-2415214,163,-20.06,2 21,494 517,21,66.67%,85.71%,0.003883495146,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g3140.t1,GO:0005737,cytoplasm,10740,25,30.47,8.60E-08,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g3140.t1::Pocillopora_meandrina_HIv1___Sc0000022:4851192-4852192,157,-21.31,2 21,241 265,23,69.57%,78.26%,0.002327746741,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g13270.t1,GO:0005634,nucleus,5690,17,16.14,1.20E-11,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g13270.t1::Pocillopora_meandrina_HIv1___Sc0000021:2107488-2108488,169,-25.57,2 20,282 305,20,80.00%,90.00%,0.002987697715,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g13270.t1,GO:0005813,centrosome,594,5,1.69,9.30E-07,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g13270.t1::Pocillopora_meandrina_HIv1___Sc0000021:2107488-2108488,169,-25.57,2 20,282 305,20,80.00%,90.00%,0.008417508418,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g13270.t1,GO:0005829,cytosol,3291,12,9.34,5.00E-14,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g13270.t1::Pocillopora_meandrina_HIv1___Sc0000021:2107488-2108488,169,-25.57,2 20,282 305,20,80.00%,90.00%,0.003646308113,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0005829,cytosol,3291,12,9.34,5.00E-14,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.003646308113,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0005886,plasma membrane,4952,11,14.05,2.70E-06,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.002221324717,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0005925,focal adhesion,177,1,0.5,0.027,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.005649717514,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0009986,cell surface,637,3,1.81,0.00196,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.004709576138,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0030424,axon,773,5,2.19,0.00204,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.006468305304,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0045211,postsynaptic membrane,418,2,1.19,0.00194,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.004784688995,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0098978,glutamatergic synapse,492,3,1.4,6.30E-05,Cellular Components,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.006097560976,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15689.t1,GO:0004888,transmembrane signaling receptor activity,1643,5,4.8,0.04721,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g15689.t1::Pocillopora_meandrina_HIv1___Sc0000003:6739129-6740129,182,-25.97,2 21,855 875,19,89.47%,94.74%,0.003043213634,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g677.t1,GO:0042803,protein homodimerization activity,591,2,1.73,0.00411,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g677.t1::Pocillopora_meandrina_HIv1___Sc0000033:2825200-2826200,163,-23.87,2 21,851 874,21,71.43%,80.95%,0.003384094755,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10778.t1,GO:0005524,ATP binding,2008,4,5.87,3.00E-04,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10778.t1::Pocillopora_meandrina_HIv1___Sc0000021:2402742-2403742,169,-25.57,2 20,295 318,20,80.00%,90.00%,0.001992031873,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g6953.t1,GO:0030170,pyridoxal phosphate binding,69,1,0.2,0.01102,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g6953.t1::Pocillopora_meandrina_HIv1___Sc0000020:1144411-1145411,174,-24.07,2 21,406 426,19,84.21%,89.47%,0.01449275362,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23092.t1,GO:0005506,iron ion binding,192,2,0.56,0.00045,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23092.t1::Pocillopora_meandrina_HIv1___Sc0000005:2593230-2594230,170,-22.74,2 20,516 538,19,78.95%,89.47%,0.01041666667,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23092.t1,GO:0008395,steroid hydroxylase activity,58,1,0.17,0.00927,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23092.t1::Pocillopora_meandrina_HIv1___Sc0000005:2593230-2594230,170,-22.74,2 20,516 538,19,78.95%,89.47%,0.01724137931,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23092.t1,GO:0020037,heme binding,198,1,0.58,0.0313,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23092.t1::Pocillopora_meandrina_HIv1___Sc0000005:2593230-2594230,170,-22.74,2 20,516 538,19,78.95%,89.47%,0.005050505051,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23092.t1,GO:0033781,cholesterol 24-hydroxylase activity,10,1,0.03,0.0016,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23092.t1::Pocillopora_meandrina_HIv1___Sc0000005:2593230-2594230,170,-22.74,2 20,516 538,19,78.95%,89.47%,0.1,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23092.t1,GO:0062184,testosterone 16-beta-hydroxylase activity,10,1,0.03,0.0016,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23092.t1::Pocillopora_meandrina_HIv1___Sc0000005:2593230-2594230,170,-22.74,2 20,516 538,19,78.95%,89.47%,0.1,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g345.t1,GO:0004864,protein phosphatase inhibitor activity,30,1,0.09,0.00481,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g345.t1::Pocillopora_meandrina_HIv1___Sc0000020:3528937-3529937,160,-20.96,2 13,434 455,11,100.00%,100.00%,0.03333333333,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g345.t1,GO:0030144,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylgluco...",10,1,0.03,0.0016,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g345.t1::Pocillopora_meandrina_HIv1___Sc0000020:3528937-3529937,160,-20.96,2 13,434 455,11,100.00%,100.00%,0.1,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g14669.t1,GO:0003993,acid phosphatase activity,23,1,0.07,0.00369,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g14669.t1::Pocillopora_meandrina_HIv1___Sc0000024:1710049-1711049,160,-20.43,2 21,808 829,19,68.42%,78.95%,0.04347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g14669.t1,GO:0046872,metal ion binding,5230,10,15.29,0.00012,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g14669.t1::Pocillopora_meandrina_HIv1___Sc0000024:1710049-1711049,160,-20.43,2 21,808 829,19,68.42%,78.95%,0.001912045889,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g1306.t1,GO:0046872,metal ion binding,5230,10,15.29,0.00012,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g1306.t1::Pocillopora_meandrina_HIv1___Sc0000031:128457-129457,176,-21.44,2 21,484 505,19,84.21%,84.21%,0.001912045889,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23822.t1,GO:0046872,metal ion binding,5230,10,15.29,0.00012,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g23822.t1::Pocillopora_meandrina_HIv1___Sc0000005:11457775-11458775,162,-20.48,2 21,35 55,19,73.68%,84.21%,0.001912045889,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g18186.t1,GO:0046872,metal ion binding,5230,10,15.29,0.00012,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g18186.t1::Pocillopora_meandrina_HIv1___Sc0000019:3758357-3759357,155,-21.98,2 21,77 102,23,60.87%,78.26%,0.001912045889,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g14155.t1,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",51,1,0.15,0.00816,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g14155.t1::Pocillopora_meandrina_HIv1___Sc0000027:3508163-3509163,179,-27.5,2 21,112 135,21,85.71%,85.71%,0.01960784314,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g8927.t1,GO:0001228,"DNA-binding transcription activator activity, RNA p...",162,1,0.47,0.02568,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g8927.t1::Pocillopora_meandrina_HIv1___Sc0000030:1005149-1006149,172,-24.07,2 21,966 987,19,73.68%,89.47%,0.006172839506,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g8927.t1,GO:0030374,nuclear receptor coactivator activity,24,1,0.07,0.00385,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g8927.t1::Pocillopora_meandrina_HIv1___Sc0000030:1005149-1006149,172,-24.07,2 21,966 987,19,73.68%,89.47%,0.04166666667,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10763.t1,GO:0005524,ATP binding,2008,4,5.87,3.00E-04,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10763.t1::Pocillopora_meandrina_HIv1___Sc0000021:2168632-2169632,169,-25.57,2 20,282 305,20,80.00%,90.00%,0.001992031873,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10761.t1,GO:0005524,ATP binding,2008,4,5.87,3.00E-04,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10761.t1::Pocillopora_meandrina_HIv1___Sc0000021:2135480-2136480,169,-25.57,2 20,280 303,20,80.00%,90.00%,0.001992031873,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g4662.t1,GO:0046982,protein heterodimerization activity,196,1,0.57,0.03099,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g4662.t1::Pocillopora_meandrina_HIv1___Sc0000015:7034622-7035622,164,-21.82,2 21,786 807,19,73.68%,78.95%,0.005102040816,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0035255,ionotropic glutamate receptor binding,23,1,0.07,0.00369,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.04347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g9559.t1,GO:0042803,protein homodimerization activity,591,2,1.73,0.00411,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g9559.t1::Pocillopora_meandrina_HIv1___Sc0000013:4637917-4638917,168,-20.52,2 21,829 850,19,73.68%,84.21%,0.003384094755,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g3140.t1,GO:0005506,iron ion binding,192,2,0.56,0.00045,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g3140.t1::Pocillopora_meandrina_HIv1___Sc0000022:4851192-4852192,157,-21.31,2 21,241 265,23,69.57%,78.26%,0.01041666667,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g13270.t1,GO:0005524,ATP binding,2008,4,5.87,3.00E-04,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___TS.g13270.t1::Pocillopora_meandrina_HIv1___Sc0000021:2107488-2108488,169,-25.57,2 20,282 305,20,80.00%,90.00%,0.001992031873,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10933.t1,GO:0046872,metal ion binding,5230,10,15.29,0.00012,Molecular Functions,mir-2025,ID=Pocillopora_meandrina_HIv1___RNAseq.g10933.t1::Pocillopora_meandrina_HIv1___Sc0000021:4092214-4093214,165,-21.77,2 14,347 368,12,100.00%,100.00%,0.001912045889,Pocillopora tuahiniensis
LOC114960975,GO:0032024,positive regulation of insulin secretion,75,1,0.11,0.00561,Biological Processes,mir-2036,ID=gene-LOC114960975;Dbxref=GeneID:114960975;Name=LOC114960975;gbkey=Gene;gene=LOC114960975;gene_biotype=protein_coding::NC_058078.1:11914652-11915652,160,-20.12,2 23,179 201,21,71.43%,76.19%,0.01333333333,Acropora pulchra
LOC114946774,GO:0005634,nucleus,5878,9,8.29,1.50E-06,Cellular Components,mir-2036,ID=gene-LOC114946774;Dbxref=GeneID:114946774;Name=LOC114946774;gbkey=Gene;gene=LOC114946774;gene_biotype=protein_coding::NC_058073.1:4094169-4095169,169,-23.01,2 23,321 347,24,70.83%,79.17%,0.001531133038,Acropora pulchra
LOC114953358,GO:0043025,neuronal cell body,617,2,0.87,0.00114,Cellular Components,mir-2036,ID=gene-LOC114953358;Dbxref=GeneID:114953358;Name=LOC114953358;gbkey=Gene;gene=LOC114953358;gene_biotype=protein_coding::NC_058075.1:16598357-16599357,169,-21.93,2 23,203 231,26,69.23%,76.92%,0.003241491086,Acropora pulchra
LOC114955956,GO:0005634,nucleus,5878,9,8.29,1.50E-06,Cellular Components,mir-2036,ID=gene-LOC114955956;Dbxref=GeneID:114955956;Name=LOC114955956;gbkey=Gene;gene=LOC114955956;gene_biotype=protein_coding::NC_058068.1:16210045-16211045,160,-20.14,2 23,886 908,21,71.43%,76.19%,0.001531133038,Acropora pulchra
LOC114955956,GO:0005634,nucleus,5878,9,8.29,1.50E-06,Cellular Components,mir-2036,ID=gene-LOC114955956;Dbxref=GeneID:114955956;Name=LOC114955956;gbkey=Gene;gene=LOC114955956;gene_biotype=protein_coding::NC_058068.1:16210045-16211045,160,-20.14,2 23,886 908,21,71.43%,76.19%,0.001531133038,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114957817,GO:0005615,extracellular space,1430,2,2.02,0.00587,Cellular Components,mir-2036,ID=gene-LOC114957817;Dbxref=GeneID:114957817;Name=LOC114957817;gbkey=Gene;gene=LOC114957817;gene_biotype=protein_coding::NC_058078.1:21382413-21383413,168,-21.93,2 22,89 113,21,71.43%,85.71%,0.001398601399,Acropora pulchra
LOC114960313,GO:0005634,nucleus,5878,9,8.29,1.50E-06,Cellular Components,mir-2036,ID=gene-LOC114960313;Dbxref=GeneID:114960313;Name=LOC114960313;gbkey=Gene;gene=LOC114960313;gene_biotype=protein_coding::NC_058068.1:4479944-4480944,151,-20.81,2 23,589 616,25,68.00%,72.00%,0.001531133038,Acropora pulchra
LOC114960313,GO:0005829,cytosol,3317,4,4.68,0.00014,Cellular Components,mir-2036,ID=gene-LOC114960313;Dbxref=GeneID:114960313;Name=LOC114960313;gbkey=Gene;gene=LOC114960313;gene_biotype=protein_coding::NC_058068.1:4479944-4480944,151,-20.81,2 23,589 616,25,68.00%,72.00%,0.001205908954,Acropora pulchra
LOC114960975,GO:0005886,plasma membrane,5101,6,7.2,0.00157,Cellular Components,mir-2036,ID=gene-LOC114960975;Dbxref=GeneID:114960975;Name=LOC114960975;gbkey=Gene;gene=LOC114960975;gene_biotype=protein_coding::NC_058078.1:11914652-11915652,160,-20.12,2 23,179 201,21,71.43%,76.19%,0.001176239953,Acropora pulchra
LOC114960975,GO:0009986,cell surface,729,5,1.03,6.60E-08,Cellular Components,mir-2036,ID=gene-LOC114960975;Dbxref=GeneID:114960975;Name=LOC114960975;gbkey=Gene;gene=LOC114960975;gene_biotype=protein_coding::NC_058078.1:11914652-11915652,160,-20.12,2 23,179 201,21,71.43%,76.19%,0.006858710562,Acropora pulchra
