gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,mirna,Target,Score,Energy_kcal_mol,Query_start_end,Subject_start_end,Length,Query_Identity,Subject_Identity,prop.sig.genes,Species
Pocillopora_meandrina_HIv1___RNAseq.g14381.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g14381.t1::Pocillopora_meandrina_HIv1___Sc0000009:3981999-3982999,167,-22.66,2 20,486 507,18,72.22%,88.89%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g17883.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g17883.t1::Pocillopora_meandrina_HIv1___Sc0000019:190687-191386,154,-22.56,2 22,630 652,21,66.67%,80.95%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10811.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-9,ID=Pocillopora_meandrina_HIv1___RNAseq.g10811.t1::Pocillopora_meandrina_HIv1___Sc0000021:2722679-2723679,173,-24.79,2 22,249 271,20,70.00%,90.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10811.t1,GO:0015132,prostaglandin transmembrane transporter activity,40,9,4.23,0.02146,Molecular Functions,ptuh-mir-novel-9,ID=Pocillopora_meandrina_HIv1___RNAseq.g10811.t1::Pocillopora_meandrina_HIv1___Sc0000021:2722679-2723679,173,-24.79,2 22,249 271,20,70.00%,90.00%,0.225,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10811.t1,GO:0015143,urate transmembrane transporter activity,36,9,3.81,0.01084,Molecular Functions,ptuh-mir-novel-9,ID=Pocillopora_meandrina_HIv1___RNAseq.g10811.t1::Pocillopora_meandrina_HIv1___Sc0000021:2722679-2723679,173,-24.79,2 22,249 271,20,70.00%,90.00%,0.25,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10811.t1,GO:0015432,ABC-type bile acid transporter activity,33,9,3.49,0.00593,Molecular Functions,ptuh-mir-novel-9,ID=Pocillopora_meandrina_HIv1___RNAseq.g10811.t1::Pocillopora_meandrina_HIv1___Sc0000021:2722679-2723679,173,-24.79,2 22,249 271,20,70.00%,90.00%,0.2727272727,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10811.t1,GO:0034634,glutathione transmembrane transporter activity,41,9,4.33,0.025,Molecular Functions,ptuh-mir-novel-9,ID=Pocillopora_meandrina_HIv1___RNAseq.g10811.t1::Pocillopora_meandrina_HIv1___Sc0000021:2722679-2723679,173,-24.79,2 22,249 271,20,70.00%,90.00%,0.2195121951,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15416.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-4,ID=Pocillopora_meandrina_HIv1___RNAseq.g15416.t1::Pocillopora_meandrina_HIv1___Sc0000003:3091096-3092096,155,-20.39,2 20,576 598,18,66.67%,77.78%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g1919.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g1919.t1::Pocillopora_meandrina_HIv1___Sc0000008:3084984-3085984,160,-22.62,2 22,841 864,21,61.90%,85.71%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g29824.t1,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-novel-10,ID=Pocillopora_meandrina_HIv1___RNAseq.g29824.t1::Pocillopora_meandrina_HIv1___Sc0000038:1421115-1422115,170,-20.31,2 20,294 316,19,78.95%,89.47%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g24311.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-4,ID=Pocillopora_meandrina_HIv1___RNAseq.g24311.t1::Pocillopora_meandrina_HIv1___Sc0000004:1943888-1944888,166,-22.91,2 19,523 545,17,82.35%,82.35%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g29437.t2b,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g29437.t2b::Pocillopora_meandrina_HIv1___Sc0000017:6084322-6085322,157,-22.21,2 14,778 800,12,91.67%,91.67%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g21194.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-31,ID=Pocillopora_meandrina_HIv1___RNAseq.g21194.t1::Pocillopora_meandrina_HIv1___Sc0000000:2733128-2734128,159,-20.92,2 16,780 802,14,85.71%,85.71%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g13573.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g13573.t1::Pocillopora_meandrina_HIv1___Sc0000010:8983499-8983987,148,-20.37,2 18,136 160,18,61.11%,83.33%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g20825.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-31,ID=Pocillopora_meandrina_HIv1___RNAseq.g20825.t1::Pocillopora_meandrina_HIv1___Sc0000037:2328894-2329894,154,-21.2,2 22,596 624,26,69.23%,73.08%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10029.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-4,ID=Pocillopora_meandrina_HIv1___RNAseq.g10029.t1::Pocillopora_meandrina_HIv1___Sc0000012:7252741-7253741,160,-20.13,2 22,752 775,21,66.67%,80.95%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g29880.t1,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-2036,ID=Pocillopora_meandrina_HIv1___RNAseq.g29880.t1::Pocillopora_meandrina_HIv1___Sc0000038:1749181-1750181,167,-25.6,2 21,248 273,23,73.91%,78.26%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28732.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28732.t1::Pocillopora_meandrina_HIv1___Sc0000018:7337381-7338381,161,-21.57,2 21,699 724,23,78.26%,78.26%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28732.t1,GO:0015132,prostaglandin transmembrane transporter activity,40,9,4.23,0.02146,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28732.t1::Pocillopora_meandrina_HIv1___Sc0000018:7337381-7338381,161,-21.57,2 21,699 724,23,78.26%,78.26%,0.225,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28732.t1,GO:0015143,urate transmembrane transporter activity,36,9,3.81,0.01084,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28732.t1::Pocillopora_meandrina_HIv1___Sc0000018:7337381-7338381,161,-21.57,2 21,699 724,23,78.26%,78.26%,0.25,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28732.t1,GO:0015432,ABC-type bile acid transporter activity,33,9,3.49,0.00593,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28732.t1::Pocillopora_meandrina_HIv1___Sc0000018:7337381-7338381,161,-21.57,2 21,699 724,23,78.26%,78.26%,0.2727272727,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28732.t1,GO:0034634,glutathione transmembrane transporter activity,41,9,4.33,0.025,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28732.t1::Pocillopora_meandrina_HIv1___Sc0000018:7337381-7338381,161,-21.57,2 21,699 724,23,78.26%,78.26%,0.2195121951,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10956.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g10956.t1::Pocillopora_meandrina_HIv1___Sc0000021:4360247-4361247,164,-26.5,2 20,507 526,18,77.78%,88.89%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10956.t1,GO:0015132,prostaglandin transmembrane transporter activity,40,9,4.23,0.02146,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g10956.t1::Pocillopora_meandrina_HIv1___Sc0000021:4360247-4361247,164,-26.5,2 20,507 526,18,77.78%,88.89%,0.225,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10956.t1,GO:0015143,urate transmembrane transporter activity,36,9,3.81,0.01084,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g10956.t1::Pocillopora_meandrina_HIv1___Sc0000021:4360247-4361247,164,-26.5,2 20,507 526,18,77.78%,88.89%,0.25,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10956.t1,GO:0015432,ABC-type bile acid transporter activity,33,9,3.49,0.00593,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g10956.t1::Pocillopora_meandrina_HIv1___Sc0000021:4360247-4361247,164,-26.5,2 20,507 526,18,77.78%,88.89%,0.2727272727,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10956.t1,GO:0034634,glutathione transmembrane transporter activity,41,9,4.33,0.025,Molecular Functions,ptuh-mir-novel-3,ID=Pocillopora_meandrina_HIv1___RNAseq.g10956.t1::Pocillopora_meandrina_HIv1___Sc0000021:4360247-4361247,164,-26.5,2 20,507 526,18,77.78%,88.89%,0.2195121951,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g17300.t2,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g17300.t2::Pocillopora_meandrina_HIv1___Sc0000036:2278665-2279665,157,-21.52,2 22,741 763,20,70.00%,70.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g19697.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-31,ID=Pocillopora_meandrina_HIv1___RNAseq.g19697.t1::Pocillopora_meandrina_HIv1___Sc0000001:12412757-12413757,161,-20.59,2 21,393 413,19,78.95%,78.95%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g29787.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-4,ID=Pocillopora_meandrina_HIv1___RNAseq.g29787.t1::Pocillopora_meandrina_HIv1___Sc0000038:1047330-1048330,160,-23.61,2 22,960 983,21,66.67%,80.95%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g28101.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g28101.t1::Pocillopora_meandrina_HIv1___Sc0000006:13703555-13704555,159,-21.19,2 16,764 785,14,85.71%,85.71%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g12376.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-20,ID=Pocillopora_meandrina_HIv1___RNAseq.g12376.t1::Pocillopora_meandrina_HIv1___Sc0000076:30633-31633,166,-22.69,2 15,125 144,13,92.31%,100.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g12374.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-20,ID=Pocillopora_meandrina_HIv1___RNAseq.g12374.t1::Pocillopora_meandrina_HIv1___Sc0000076:11574-12574,166,-22.69,2 15,125 144,13,92.31%,100.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g25178.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-1,ID=Pocillopora_meandrina_HIv1___RNAseq.g25178.t1::Pocillopora_meandrina_HIv1___xfSc0000205:31522-32522,157,-21.01,2 18,460 482,16,68.75%,87.50%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g9962.t1b,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___RNAseq.g9962.t1b::Pocillopora_meandrina_HIv1___Sc0000012:5925707-5926707,164,-29.18,2 21,684 705,19,68.42%,84.21%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g21050.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___RNAseq.g21050.t1::Pocillopora_meandrina_HIv1___Sc0000000:1241801-1242801,154,-22.14,2 21,890 910,19,68.42%,78.95%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g21052.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___RNAseq.g21052.t1::Pocillopora_meandrina_HIv1___Sc0000000:1260489-1261489,158,-23.38,2 21,889 909,19,68.42%,84.21%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g21052.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g21052.t1::Pocillopora_meandrina_HIv1___Sc0000000:1260489-1261489,176,-29.48,2 22,944 967,21,76.19%,90.48%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g30295.t1,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-novel-10,ID=Pocillopora_meandrina_HIv1___RNAseq.g30295.t1::Pocillopora_meandrina_HIv1___Sc0000032:2762979-2763979,169,-20.32,2 19,958 980,18,83.33%,88.89%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g19530.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-31,ID=Pocillopora_meandrina_HIv1___RNAseq.g19530.t1::Pocillopora_meandrina_HIv1___Sc0000001:9890823-9891823,164,-21.23,2 18,840 863,17,82.35%,88.24%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g12310.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-10,ID=Pocillopora_meandrina_HIv1___RNAseq.g12310.t1::Pocillopora_meandrina_HIv1___Sc0000026:5177074-5178074,188,-28.9,2 21,386 407,19,89.47%,94.74%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g24618.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-32,ID=Pocillopora_meandrina_HIv1___RNAseq.g24618.t1::Pocillopora_meandrina_HIv1___Sc0000004:6457263-6458263,152,-20.11,2 21,539 559,20,70.00%,80.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g889.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g889.t1::Pocillopora_meandrina_HIv1___Sc0000028:1386771-1387771,156,-25.29,2 14,11 31,13,92.31%,92.31%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g22618.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___RNAseq.g22618.t1::Pocillopora_meandrina_HIv1___Sc0000000:19795090-19796090,164,-22.31,2 20,746 767,19,78.95%,89.47%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10768.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___RNAseq.g10768.t1::Pocillopora_meandrina_HIv1___Sc0000021:2282386-2283386,160,-20.69,2 17,628 649,15,80.00%,86.67%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10267.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-12,ID=Pocillopora_meandrina_HIv1___RNAseq.g10267.t1::Pocillopora_meandrina_HIv1___Sc0000029:720175-721175,144,-22.27,2 21,65 83,19,68.42%,68.42%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10267.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-14,ID=Pocillopora_meandrina_HIv1___RNAseq.g10267.t1::Pocillopora_meandrina_HIv1___Sc0000029:720175-721175,152,-23.08,2 21,65 83,19,73.68%,73.68%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g12378.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-20,ID=Pocillopora_meandrina_HIv1___RNAseq.g12378.t1::Pocillopora_meandrina_HIv1___Sc0000076:49689-50689,166,-22.69,2 15,125 144,13,92.31%,100.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g18538.t2,GO:0030246,carbohydrate binding,369,46,39.01,0.02273,Molecular Functions,ptuh-mir-novel-28,ID=Pocillopora_meandrina_HIv1___RNAseq.g18538.t2::Pocillopora_meandrina_HIv1___Sc0000001:276771-277771,149,-21.56,2 19,525 548,19,63.16%,78.95%,0.1246612466,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g9742.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-4,ID=Pocillopora_meandrina_HIv1___RNAseq.g9742.t1::Pocillopora_meandrina_HIv1___Sc0000012:2923847-2924847,168,-28.75,2 22,258 281,21,71.43%,85.71%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g27366.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-19,ID=Pocillopora_meandrina_HIv1___RNAseq.g27366.t1::Pocillopora_meandrina_HIv1___Sc0000006:6399784-6400784,172,-22.13,2 22,977 1000,21,80.95%,80.95%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15043.t2,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-12,ID=Pocillopora_meandrina_HIv1___RNAseq.g15043.t2::Pocillopora_meandrina_HIv1___Sc0000042:1496457-1497457,150,-21.51,2 17,88 108,15,80.00%,80.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15043.t2,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-14,ID=Pocillopora_meandrina_HIv1___RNAseq.g15043.t2::Pocillopora_meandrina_HIv1___Sc0000042:1496457-1497457,146,-20.11,2 20,86 108,19,68.42%,68.42%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g24574.t1,GO:0004090,carbonyl reductase (NADPH) activity,15,6,1.59,0.00298,Molecular Functions,ptuh-mir-novel-31,ID=Pocillopora_meandrina_HIv1___TS.g24574.t1::Pocillopora_meandrina_HIv1___Sc0000007:8641779-8642779,163,-22.42,2 20,381 403,18,66.67%,88.89%,0.4,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15379.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-100,ID=Pocillopora_meandrina_HIv1___RNAseq.g15379.t1::Pocillopora_meandrina_HIv1___Sc0000003:2792706-2793706,175,-31.25,2 16,15 34,14,100.00%,100.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g2184.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-11,ID=Pocillopora_meandrina_HIv1___RNAseq.g2184.t1::Pocillopora_meandrina_HIv1___Sc0000008:6040697-6041697,156,-21.37,2 17,909 930,15,80.00%,80.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g2184.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-15,ID=Pocillopora_meandrina_HIv1___RNAseq.g2184.t1::Pocillopora_meandrina_HIv1___Sc0000008:6040697-6041697,156,-21.37,2 17,909 930,15,80.00%,80.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g27882.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g27882.t1::Pocillopora_meandrina_HIv1___Sc0000006:11661503-11662503,153,-21.76,2 19,499 522,18,66.67%,83.33%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10236.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-12,ID=Pocillopora_meandrina_HIv1___RNAseq.g10236.t1::Pocillopora_meandrina_HIv1___Sc0000029:56839-57839,144,-22.27,2 21,817 835,19,68.42%,68.42%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10236.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-12,ID=Pocillopora_meandrina_HIv1___RNAseq.g10236.t1::Pocillopora_meandrina_HIv1___Sc0000029:56839-57839,147,-23.39,2 21,745 763,19,73.68%,73.68%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10236.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-14,ID=Pocillopora_meandrina_HIv1___RNAseq.g10236.t1::Pocillopora_meandrina_HIv1___Sc0000029:56839-57839,152,-23.08,2 21,817 835,19,73.68%,73.68%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10236.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-14,ID=Pocillopora_meandrina_HIv1___RNAseq.g10236.t1::Pocillopora_meandrina_HIv1___Sc0000029:56839-57839,155,-25.38,2 21,745 763,19,78.95%,78.95%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g29956.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-20,ID=Pocillopora_meandrina_HIv1___RNAseq.g29956.t1::Pocillopora_meandrina_HIv1___Sc0000079:1337-2337,166,-22.69,2 15,126 145,13,92.31%,100.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g23009.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g23009.t1::Pocillopora_meandrina_HIv1___Sc0000005:1800669-1801669,154,-22.45,2 20,634 658,20,70.00%,75.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g15574.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-8,ID=Pocillopora_meandrina_HIv1___RNAseq.g15574.t1::Pocillopora_meandrina_HIv1___Sc0000003:5358296-5359296,156,-20.14,2 22,508 532,22,63.64%,77.27%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___TS.g15379.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-13,ID=Pocillopora_meandrina_HIv1___TS.g15379.t1::Pocillopora_meandrina_HIv1___Sc0000006:13099628-13100461,165,-24.76,2 21,557 578,20,80.00%,85.00%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g7736.t1,GO:0005524,ATP binding,2008,239,212.29,0.02208,Molecular Functions,ptuh-mir-novel-6,ID=Pocillopora_meandrina_HIv1___RNAseq.g7736.t1::Pocillopora_meandrina_HIv1___Sc0000002:15819275-15820275,168,-30.25,2 21,291 311,19,84.21%,89.47%,0.1190239044,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10296.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-12,ID=Pocillopora_meandrina_HIv1___RNAseq.g10296.t1::Pocillopora_meandrina_HIv1___Sc0000029:1443288-1444288,144,-22.27,2 21,65 83,19,68.42%,68.42%,0.347826087,Pocillopora tuahiniensis
Pocillopora_meandrina_HIv1___RNAseq.g10296.t1,GO:0097200,cysteine-type endopeptidase activity involved in ex...,23,8,2.43,0.00175,Molecular Functions,ptuh-mir-novel-14,ID=Pocillopora_meandrina_HIv1___RNAseq.g10296.t1::Pocillopora_meandrina_HIv1___Sc0000029:1443288-1444288,152,-23.08,2 21,65 83,19,73.68%,73.68%,0.347826087,Pocillopora tuahiniensis
