miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,timepoint,count,mean,sd,se,mirna_zscore,mrna_mean_zscore,mrna_sd_zscore,mrna_se_zscore
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,22_hpf,83921.33,5.947160002,0.3279970034,0.1639985017,1.361477039,-1.096833408,-0.05964543299,-0.05964543299
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,28_hpf,112494.51,5.850050395,0.5672679696,0.2836339848,1.986359146,-1.146130548,0.8247605839,0.8247605839
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,48_hpf,35486.44,5.982620849,0.3020469289,0.1510234644,0.3022286075,-1.07883191,-0.1555634729,-0.1555634729
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,72_hpf,22479.13,5.797676692,0.3046319565,0.1523159783,0.01776481041,-1.172717761,-0.1460085567,-0.1460085567
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,1_hpf,15725.1,9.275337209,0.1066133524,0.05330667619,-0.1299426725,0.5926968322,-0.8779354083,-0.8779354083
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,4_hpf,7615.09,9.186441007,0.4660372109,0.2330186054,-0.3073048049,0.5475691806,0.4505860923,0.4505860923
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,9_hpf,12420.85,9.111297938,0.06345950515,0.03172975257,-0.2022050773,0.509423229,-1.037442944,-1.037442944
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,14_hpf,25768.77,8.845605454,0.1803767956,0.09018839779,0.0897077014,0.3745459498,-0.6052870631,-0.6052870631
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,22_hpf,62152.83,8.575814287,0.2561116237,0.1280558119,0.8854101072,0.2375879974,-0.3253519804,-0.3253519804
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,28_hpf,74117.47,8.629760204,0.3054972716,0.1527486358,1.147071198,0.2649733357,-0.1428101333,-0.1428101333
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,48_hpf,216241.36,8.306378442,0.1512716052,0.07563580262,4.25525432,0.1008104225,-0.7128672091,-0.7128672091
Montipora_capitata_HIv3___Scaffold_8_483169,Montipora_capitata_HIv3___RNAseq.g41210.t1,-0.8732228069,0.00462197621,0.07483558869,158,-23.14,2 22,799 819,20,75.00%,75.00%,yellow,0.4565830239,0.5051458394,0.2825998946,0.01221638066,-0.2414351614,-0.2032992047,-0.4859658885,-0.2903847286,0.01120555225,0.004410648808,0.1302470974,0.9489137497,0.1986811232,0.2812556813,0.006476287585,0.1195466164,Maternal,72_hpf,123635.2,8.522784163,0.08498039348,0.04249019674,2.230000835,0.2106675566,-0.9578962967,-0.9578962967
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,1_hpf,0,9.009936717,0.1416661405,0.07083307025,-0.473843268,0.4579677812,-0.7483714365,-0.7483714365
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,4_hpf,0,8.77186083,0.2710191618,0.1355095809,-0.473843268,0.3371099107,-0.2702499487,-0.2702499487
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,9_hpf,243.55,8.626257187,0.1888962411,0.09444812054,-0.4685169432,0.2631950488,-0.5737970375,-0.5737970375
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,14_hpf,2233.29,7.323891226,0.1379167188,0.06895835939,-0.4250022583,-0.3979436277,-0.7622302477,-0.7622302477
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,22_hpf,1951.66,7.903294489,0.1004066622,0.05020333111,-0.4311613749,-0.1038128549,-0.9008769052,-0.9008769052
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,28_hpf,1171.82,8.371295836,0.3047539669,0.1523769835,-0.4482161117,0.1337653687,-0.1455575755,-0.1455575755
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,48_hpf,398.72,8.472800548,0.3030428883,0.1515214442,-0.4651234477,0.1852936583,-0.1518821548,-0.1518821548
Montipora_capitata_HIv3___Scaffold_9_617400,Montipora_capitata_HIv3___RNAseq.g50271.t1,-0.9298293448,0.0008189654933,0.04471178843,163,-29.11,2 22,532 554,20,70.00%,85.00%,darkorange,0.5018303191,0.2711360009,0.187902689,-0.7091466379,-0.3426733154,-0.07306083665,0.07310853903,0.1141725956,0.004720839808,0.1472595772,0.3200538185,1.15E-05,0.06377901606,0.7012154443,0.7010292592,0.5480086635,Maternal,72_hpf,0,8.529587935,0.1650624308,0.08253121539,-0.473843268,0.2141214529,-0.6618928293,-0.6618928293
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,1_hpf,0,10.53719221,0.07841623151,0.03920811576,-0.473843268,1.233270348,-0.9821590998,-0.9821590998
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,4_hpf,0,10.67017923,0.4308671006,0.2154335503,-0.473843268,1.300780455,0.3205884683,0.3205884683
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,9_hpf,0,10.70858778,0.1347532253,0.06737661263,-0.473843268,1.32027834,-0.7739233199,-0.7739233199
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,14_hpf,1546.13,9.774674343,0.1473543341,0.07367716706,-0.4400301267,0.84618249,-0.7273464341,-0.7273464341
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,22_hpf,1351.15,9.877213351,0.1169115111,0.05845575553,-0.4442942483,0.8982358346,-0.8398708089,-0.8398708089
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,28_hpf,878.86,10.08022124,0.3433919867,0.1716959934,-0.4546230101,1.001291636,-0.002741680357,-0.002741680357
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,48_hpf,2259.44,10.17293998,0.1570626827,0.07853134137,-0.42443037,1.048359776,-0.6914619217,-0.6914619217
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g24179.t1,-0.7697754248,0.02548168893,0.1469554666,144,-22.98,2 23,750 778,26,57.69%,69.23%,yellow,0.3034913587,0.5271762477,0.4600833217,-0.3616306964,-0.2751261752,-0.1360803037,-0.01993756587,-0.4520312555,0.1030225433,0.002759215332,0.01052251645,0.04957650138,0.1411653094,0.4733631907,0.9167150081,0.01214905705,Maternal,72_hpf,5459.22,9.654608103,0.2277549725,0.1138774863,-0.3544526753,0.7852315458,-0.4301653364,-0.4301653364
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,1_hpf,1164.82,7.501673011,0.1833974358,0.0916987179,-0.4483691984,-0.3076937155,-0.5941220128,-0.5941220128
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,4_hpf,1038.42,6.941956621,0.4914715898,0.2457357949,-0.4511335074,-0.5918305592,0.5445979905,0.5445979905
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,9_hpf,974.18,7.597138928,0.3629651319,0.1814825659,-0.4525384062,-0.2592309855,0.06960561526,0.06960561526
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,14_hpf,16663.8,7.407196802,0.4312622648,0.2156311324,-0.1094137417,-0.3556540259,0.3220490949,0.3220490949
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,22_hpf,18765.95,5.896579325,0.5999932326,0.2999966163,-0.06344070263,-1.122510401,0.9457214339,0.9457214339
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,28_hpf,23875.79,5.921655894,0.9791804479,0.4895902239,0.04830911256,-1.109780423,2.347293301,2.347293301
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,48_hpf,22727.27,6.517178458,0.2178303062,0.1089151531,0.02319151637,-0.8074667789,-0.4668494135,-0.4668494135
Montipora_capitata_HIv3___Scaffold_2_95308,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.745278727,0.03382641177,0.1667861812,163,-26.27,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,72_hpf,13969.17,6.544787864,0.3200714256,0.1600357128,-0.1683440418,-0.7934510207,-0.08894037346,-0.08894037346
Montipora_capitata_HIv3___Scaffold_8_558953,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.7483085193,0.03271506681,0.1642480239,163,-22.68,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,1_hpf,1164.82,7.501673011,0.1833974358,0.0916987179,-0.4483691984,-0.3076937155,-0.5941220128,-0.5941220128
Montipora_capitata_HIv3___Scaffold_8_558953,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.7483085193,0.03271506681,0.1642480239,163,-22.68,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,4_hpf,1038.42,6.941956621,0.4914715898,0.2457357949,-0.4511335074,-0.5918305592,0.5445979905,0.5445979905
Montipora_capitata_HIv3___Scaffold_8_558953,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.7483085193,0.03271506681,0.1642480239,163,-22.68,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,9_hpf,974.18,7.597138928,0.3629651319,0.1814825659,-0.4525384062,-0.2592309855,0.06960561526,0.06960561526
Montipora_capitata_HIv3___Scaffold_8_558953,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.7483085193,0.03271506681,0.1642480239,163,-22.68,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,14_hpf,16492.01,7.407196802,0.4312622648,0.2156311324,-0.1131707088,-0.3556540259,0.3220490949,0.3220490949
Montipora_capitata_HIv3___Scaffold_8_558953,Montipora_capitata_HIv3___RNAseq.g9244.t1,-0.7483085193,0.03271506681,0.1642480239,163,-22.68,2 21,622 645,21,76.19%,76.19%,yellow,0.3619661108,0.1453467135,0.424221498,0.3104945672,-0.4383546475,-0.5316195367,-0.1667604953,-0.1506725338,0.04934996226,0.4434665811,0.01947080788,0.09492936554,0.01539277552,0.002500560169,0.378445554,0.4267570102,Maternal,22_hpf,18765.95,5.896579325,0.5999932326,0.2999966163,-0.06344070263,-1.122510401,0.9457214339,0.9457214339
